event_tapology_id,event_tapology_url,event_name,event_date_raw,event_date,promotion_name,promotion_tapology_id,promotion_tapology_url
79452,https://www.tapology.com/fightcenter/events/79452-bkfc-19,BKFC 19: VanZant vs. Ostovich,2021-Jul 23,2021-07-23,BKFC,2682,https://www.tapology.com/fightcenter/promotions/2682-bare-knuckle-fighting-championship-bnfc
75452,https://www.tapology.com/fightcenter/events/75452-bkfc-knuckle-mania,BKFC: Knuckle Mania,2021-Feb  5,2021-02-05,BKFC,2682,https://www.tapology.com/fightcenter/promotions/2682-bare-knuckle-fighting-championship-bnfc
18426,https://www.tapology.com/fightcenter/events/18426-cage-wars-15,Cage Wars 15,2013-Apr  6,2013-04-06,MMACW,393,https://www.tapology.com/fightcenter/promotions/393-bush-cree-promotions-bcp
15113,https://www.tapology.com/fightcenter/events/15113-premier-fight-series-2,Premier Fight Series 2,2012-Sep 22,2012-09-22,PFS,284,https://www.tapology.com/fightcenter/promotions/284-premier-fight-series-pfs
49920,https://www.tapology.com/fightcenter/events/49920-the-ultimate-fighter-27-finale,The Ultimate Fighter 27 Finale,2018-Jul  6,2018-07-06,UFC,1,https://www.tapology.com/fightcenter/promotions/1-ultimate-fighting-championship-ufc
99101,https://www.tapology.com/fightcenter/events/99101-uae-warriors-38-africa-5,UAE Warriors 38,2023-Mar 17,2023-03-17,UAEW,395,https://www.tapology.com/fightcenter/promotions/395-world-freefight-challenge-wfc
98072,https://www.tapology.com/fightcenter/events/98072-uae-warriors-37-arabia-9,UAE Warriors 37,2023-Feb 26,2023-02-26,UAEW,395,https://www.tapology.com/fightcenter/promotions/395-world-freefight-challenge-wfc
91345,https://www.tapology.com/fightcenter/events/91345-uae-warriors-32-africa,UAE Warriors 32,2022-Sep 16,2022-09-16,UAEW,395,https://www.tapology.com/fightcenter/promotions/395-world-freefight-challenge-wfc
88374,https://www.tapology.com/fightcenter/events/88374-bfc-7,Benin FC 7,2022-Apr 23,2022-04-23,BFC,2590,https://www.tapology.com/fightcenter/promotions/2590-benin-fighting-championship-bfc
87626,https://www.tapology.com/fightcenter/events/87626-gladiator-fighting-arena-13,Gladiator Fighting Arena 13,2022-Apr  2,2022-04-02,GFA,1641,https://www.tapology.com/fightcenter/promotions/1641-gladiator-fighting-arena-gfa
53825,https://www.tapology.com/fightcenter/events/53825-honor-fc-6,Honor FC 6: Fight Night at Nautica,2018-Aug 18,2018-08-18,HFC,2134,https://www.tapology.com/fightcenter/promotions/2134-honor-fighting-championship-hfc
48984,https://www.tapology.com/fightcenter/events/48984-it-fight-series-78,IT Fight Series 78,2017-Dec  9,2017-12-09,ITFS,1216,https://www.tapology.com/fightcenter/promotions/1216-iron-tiger-fight-series-itfs
44806,https://www.tapology.com/fightcenter/events/44806-kotc-territorial-dispute,KOTC: Territorial Dispute,2017-Apr 15,2017-04-15,KOTC,70,https://www.tapology.com/fightcenter/promotions/70-king-of-the-cage-kotc
44159,https://www.tapology.com/fightcenter/events/44159-dcs-33-spring-brawl-2017,DCS 33: Spring Brawl 2017,2017-Apr  1,2017-04-01,DCS,653,https://www.tapology.com/fightcenter/promotions/653-dynasty-combat-sports-dcs
35666,https://www.tapology.com/fightcenter/events/35666-wollongong-wars-3,Wollongong Wars 3,2015-Oct 10,2015-10-10,WW,1131,https://www.tapology.com/fightcenter/promotions/1131-wollongong-wars-ww
32023,https://www.tapology.com/fightcenter/events/32023-rebel-fc-the-promised-ones,Rebel FC 3: The Promised Ones,2015-Jun 27,2015-06-27,RFC,758,https://www.tapology.com/fightcenter/promotions/758-rebel-fighting-championship-rfc
112653,https://www.tapology.com/fightcenter/events/112653-wlf-mma,WLF MMA 72,2024-May 10,2024-05-10,WLF,1707,https://www.tapology.com/fightcenter/promotions/1707-wulinfeng-wlf
102264,https://www.tapology.com/fightcenter/events/102264-aba-fighting-championship,ABA Fighting Championship,2023-May 24,2023-05-24,,,
116239,https://www.tapology.com/fightcenter/events/116239-quanfeng-fight,Quanfeng Fight,2023-Feb 26,2023-02-26,,,
79864,https://www.tapology.com/fightcenter/events/79864-aba-fighting-championship-day-2,ABA Fighting Championship,2021-May 26,2021-05-26,,,
120877,https://www.tapology.com/fightcenter/events/120877-synergy-fc-17,Synergy FC 17,2025-Jan  4,2025-01-04,SFC,4453,https://www.tapology.com/fightcenter/promotions/4453-synergy-fighting-championship-sfc
116510,https://www.tapology.com/fightcenter/events/116510-caged-aggression-38-retaliation-night-2,Caged Aggression 38,2024-Oct 12,2024-10-12,CAMMA,1207,https://www.tapology.com/fightcenter/promotions/1207-caged-aggression-mma-camma
102469,https://www.tapology.com/fightcenter/events/102469-combat-fc-5,Combat FC 5,2023-Sep 15,2023-09-15,CFC,4358,https://www.tapology.com/fightcenter/promotions/4358-combat-fc-cfc
74269,https://www.tapology.com/fightcenter/events/74269-thanksgiving-showdown-young-vs-dennis,Thanksgiving Showdown,2020-Nov 28,2020-11-28,EMBP,3732,https://www.tapology.com/fightcenter/promotions/3732-maximus-boxing-promotions-mbp
64528,https://www.tapology.com/fightcenter/events/64528-wxc-85-warrior-wednesday-10,WXC 85: Warrior Wednesday 10,2019-Dec 18,2019-12-18,WXC,1022,https://www.tapology.com/fightcenter/promotions/1022-warrior-xtreme-cagefighting-wxc
49510,https://www.tapology.com/fightcenter/events/49510-the-ultimate-fighter-season-24-tournament-of-champions,The Ultimate Fighter Season 24,2016-Jul 18,2016-07-18,TUF,1375,https://www.tapology.com/fightcenter/promotions/1375-the-ultimate-fighter-tuf
38422,https://www.tapology.com/fightcenter/events/38422-caged-aggression-17-part-2,Caged Aggression 17,2016-Apr  2,2016-04-02,CAMMA,1207,https://www.tapology.com/fightcenter/promotions/1207-caged-aggression-mma-camma
35659,https://www.tapology.com/fightcenter/events/35659-v3-fights-hall-vs-shelton,V3 Fights: Hall vs. Shelton,2015-Sep 26,2015-09-26,V3,699,https://www.tapology.com/fightcenter/promotions/699-v3-fights-v3
127913,https://www.tapology.com/fightcenter/events/127913-pfl-champions-series-eblen-vs-van-steenis,PFL Africa 1,2025-Jul 19,2025-07-19,PFL,1969,https://www.tapology.com/fightcenter/promotions/1969-professional-fighters-league-pfl
92067,https://www.tapology.com/fightcenter/events/92067-bellator-288-pitbull-vs-nurmagomedov,Bellator 288,2022-Nov 18,2022-11-18,BFC,2,https://www.tapology.com/fightcenter/promotions/2-bellator-fighting-championships-bfc
35566,https://www.tapology.com/fightcenter/events/35566-the-ultimate-fighter-season-19-team-edgar-vs-team-penn,The Ultimate Fighter Season 19,2013-Nov  5,2013-11-05,TUF,1375,https://www.tapology.com/fightcenter/promotions/1375-the-ultimate-fighter-tuf
84481,https://www.tapology.com/fightcenter/events/84481-xfn-376,Xtreme Fight Night 376,2021-Dec 10,2021-12-10,XFN,324,https://www.tapology.com/fightcenter/promotions/324-xtreme-fighting-league-oklahoma-xfl
79724,https://www.tapology.com/fightcenter/events/79724-xtreme-fight-night-371,Xtreme Fight Night 371,2021-Jun 18,2021-06-18,XFN,324,https://www.tapology.com/fightcenter/promotions/324-xtreme-fighting-league-oklahoma-xfl
107632,https://www.tapology.com/fightcenter/events/107632-hexagone-mma,Hexagone MMA 19,2024-Jul 25,2024-07-25,HXMMA,3927,https://www.tapology.com/fightcenter/promotions/3927-hexagone-mma-hxmma
90655,https://www.tapology.com/fightcenter/events/90655-fight-surpass-2,Fight Surpass 2,2022-Sep 24,2022-09-24,AS,4055,https://www.tapology.com/fightcenter/promotions/4055-arena-surpass-as
79544,https://www.tapology.com/fightcenter/events/79544-mixed-martial-arts-grand-prix-3,Mixed Martial Arts Grand Prix 3,2021-Jul  1,2021-07-01,MMAGP,3820,https://www.tapology.com/fightcenter/promotions/3820-mixed-martial-arts-grand-prix-mmagp
33732,https://www.tapology.com/fightcenter/events/33732-pxc-49,PXC 49,2015-Aug  7,2015-08-07,PXC,113,https://www.tapology.com/fightcenter/promotions/113-pacific-x-treme-combat-pxc
29271,https://www.tapology.com/fightcenter/events/29271-heat-35,HEAT 35,2015-Mar 22,2015-03-22,HEAT,400,https://www.tapology.com/fightcenter/promotions/400-heat-heat
14249,https://www.tapology.com/fightcenter/events/14249-pancrase-progress-tour-10,Pancrase Progress Tour 9,2012-Aug  5,2012-08-05,Pancrase,144,https://www.tapology.com/fightcenter/promotions/144-pancrase-hybrid-wrestling
12815,https://www.tapology.com/fightcenter/events/12815-pancrase-progress-tour-4,Pancrase Progress Tour 4,2012-Apr  1,2012-04-01,Pancrase,144,https://www.tapology.com/fightcenter/promotions/144-pancrase-hybrid-wrestling
1845,https://www.tapology.com/fightcenter/events/1845-pancrase-205-passion-1,Pancrase 205,2010-Feb  7,2010-02-07,Pancrase,144,https://www.tapology.com/fightcenter/promotions/144-pancrase-hybrid-wrestling
5113,https://www.tapology.com/fightcenter/events/5113-pancrase-202-changing-6,Pancrase 202,2009-Oct 25,2009-10-25,Pancrase,144,https://www.tapology.com/fightcenter/promotions/144-pancrase-hybrid-wrestling
2731,https://www.tapology.com/fightcenter/events/2731-pfc-best-of-both-worlds-4,PFC: Best of Both Worlds 4,2009-Apr 23,2009-04-23,PFC,688,https://www.tapology.com/fightcenter/promotions/688-palace-fighting-championship-pfc
698,https://www.tapology.com/fightcenter/events/698-rumble-on-the-rock-9-welterweight-grand-prix-round-1,Rumble On The Rock 8,2006-Jan 20,2006-01-20,ROTR,632,https://www.tapology.com/fightcenter/promotions/632-rumble-on-the-rock-hawaii-rotr
6703,https://www.tapology.com/fightcenter/events/6703-valor-fighting-medford-mayhem,Valor Fighting,2005-Jul 16,2005-07-16,,,
25100,https://www.tapology.com/fightcenter/events/25100-gladiator-72,GLADIATOR 72,2014-Jun 29,2014-06-29,GFC,501,https://www.tapology.com/fightcenter/promotions/501-gladiator-japan
20450,https://www.tapology.com/fightcenter/events/20450-gladiator-61,GLADIATOR 61,2013-Sep 28,2013-09-28,GFC,501,https://www.tapology.com/fightcenter/promotions/501-gladiator-japan
1840,https://www.tapology.com/fightcenter/events/1840-deep-26-impact,Deep 26 Impact,2006-Oct 10,2006-10-10,DEEP,111,https://www.tapology.com/fightcenter/promotions/111-deep-international-deep
1508,https://www.tapology.com/fightcenter/events/1508-real-rhythm-3rd-stage,Real Rhythm,2006-Mar  4,2006-03-04,RRMMA,3538,https://www.tapology.com/fightcenter/promotions/3538-real-rhythm-mma-rrmma
2039,https://www.tapology.com/fightcenter/events/2039-deep-22-impact,Deep 22 Impact,2005-Dec  2,2005-12-02,DEEP,111,https://www.tapology.com/fightcenter/promotions/111-deep-international-deep
3587,https://www.tapology.com/fightcenter/events/3587-pancrase-135-brave-6,Pancrase 135,2004-Jun 22,2004-06-22,Pancrase,144,https://www.tapology.com/fightcenter/promotions/144-pancrase-hybrid-wrestling
1851,https://www.tapology.com/fightcenter/events/1851-pancrase-128-hybrid-11,Pancrase 128,2003-Dec 21,2003-12-21,Pancrase,144,https://www.tapology.com/fightcenter/promotions/144-pancrase-hybrid-wrestling
445,https://www.tapology.com/fightcenter/events/445-pancrase-118-hybrid-4,Pancrase 118,2003-Apr 12,2003-04-12,Pancrase,144,https://www.tapology.com/fightcenter/promotions/144-pancrase-hybrid-wrestling
127829,https://www.tapology.com/fightcenter/events/127829-armmada-13,ARMMADA 13,2025-Jul  4,2025-07-04,ARMMADA,4374,https://www.tapology.com/fightcenter/promotions/4374-armmada-mma-armmada
125979,https://www.tapology.com/fightcenter/events/125979-armmada-12,ARMMADA 12,2025-Apr 12,2025-04-12,ARMMADA,4374,https://www.tapology.com/fightcenter/promotions/4374-armmada-mma-armmada
122290,https://www.tapology.com/fightcenter/events/122290-armmada-11,ARMMADA 11,2025-Mar  1,2025-03-01,ARMMADA,4374,https://www.tapology.com/fightcenter/promotions/4374-armmada-mma-armmada
112000,https://www.tapology.com/fightcenter/events/112000-armmada-8,ARMMADA 8,2024-May 18,2024-05-18,ARMMADA,4374,https://www.tapology.com/fightcenter/promotions/4374-armmada-mma-armmada
109490,https://www.tapology.com/fightcenter/events/109490-armmada-7,ARMMADA 7,2024-Feb 17,2024-02-17,ARMMADA,4374,https://www.tapology.com/fightcenter/promotions/4374-armmada-mma-armmada
102155,https://www.tapology.com/fightcenter/events/102155-armmada-5,ARMMADA 5,2023-Jul  8,2023-07-08,ARMMADA,4374,https://www.tapology.com/fightcenter/promotions/4374-armmada-mma-armmada
98634,https://www.tapology.com/fightcenter/events/98634-armmada-4,ARMMADA 4,2023-Apr  1,2023-04-01,ARMMADA,4374,https://www.tapology.com/fightcenter/promotions/4374-armmada-mma-armmada
95353,https://www.tapology.com/fightcenter/events/95353-armmada-3-fight-in-the-balkans,HFL 6 & ARMMADA 3,2022-Dec 16,2022-12-16,HFL,3903,https://www.tapology.com/fightcenter/promotions/3903-heroes-fight-league-hfl
93593,https://www.tapology.com/fightcenter/events/93593-armmada2,ARMMADA 2,2022-Oct 15,2022-10-15,ARMMADA,4374,https://www.tapology.com/fightcenter/promotions/4374-armmada-mma-armmada
91038,https://www.tapology.com/fightcenter/events/91038-serbian-battle-championship-41,Serbian Battle Championship 41,2022-Jul  8,2022-07-08,SBC,1182,https://www.tapology.com/fightcenter/promotions/1182-serbian-battle-championship-sbc
87729,https://www.tapology.com/fightcenter/events/87729-serbian-battle-championship-38,Serbian Battle Championship 38,2022-Mar 19,2022-03-19,SBC,1182,https://www.tapology.com/fightcenter/promotions/1182-serbian-battle-championship-sbc
30005,https://www.tapology.com/fightcenter/events/30005-british-challenge-mma-10,British Challenge MMA 10,2015-Mar 28,2015-03-28,CWSE,1049,https://www.tapology.com/fightcenter/promotions/1049-british-challenge-mma-bcmma
16667,https://www.tapology.com/fightcenter/events/16667-ufc-on-fox-6,UFC on FOX 6,2013-Jan 26,2013-01-26,UFC,1,https://www.tapology.com/fightcenter/promotions/1-ultimate-fighting-championship-ufc
1396,https://www.tapology.com/fightcenter/events/1396-deep-38-impact,Deep 38 Impact,2008-Oct 23,2008-10-23,DEEP,111,https://www.tapology.com/fightcenter/promotions/111-deep-international-deep
116647,https://www.tapology.com/fightcenter/events/116647-black-combat-12-return-of-the-kings,Black Combat 12,2024-Sep 28,2024-09-28,BC,4446,https://www.tapology.com/fightcenter/promotions/4446-black-combat-bc
102371,https://www.tapology.com/fightcenter/events/102371-afc-26,AFC 26,2023-Jul  8,2023-07-08,AFC,1910,https://www.tapology.com/fightcenter/promotions/1910-angels-fighting-af
100546,https://www.tapology.com/fightcenter/events/100546-ring-fc-01,Ring FC 01,2023-Apr  2,2023-04-02,RC,4710,https://www.tapology.com/fightcenter/promotions/4710-ring-fighting-championship-rfc
100223,https://www.tapology.com/fightcenter/events/100223-uljin-fighting-championship-super-rookie,Uljin Fighting Championship,2022-Jul  8,2022-07-08,ULJIN,5442,https://www.tapology.com/fightcenter/promotions/5442-uljin-fighting-championship-uljin
91135,https://www.tapology.com/fightcenter/events/91135-dcc005,DCC005,2022-Jun 18,2022-06-18,,,
84405,https://www.tapology.com/fightcenter/events/84405-tfc-20-to-the-origin,TFC 20: To the Origin,2021-Nov 19,2021-11-19,TFC,567,https://www.tapology.com/fightcenter/promotions/567-top-fighting-championship-tfc
80389,https://www.tapology.com/fightcenter/events/80389-tfc-dream-7,TFC Dream 7,2021-Jul 17,2021-07-17,TFC,567,https://www.tapology.com/fightcenter/promotions/567-top-fighting-championship-tfc
91297,https://www.tapology.com/fightcenter/events/91297-the-ultimate-fighter-nations-canada-vs-australia,The Ultimate Fighter Nations,2014-Feb 19,2014-02-19,TUF,1375,https://www.tapology.com/fightcenter/promotions/1375-the-ultimate-fighter-tuf
19118,https://www.tapology.com/fightcenter/events/19118-mma-downunder-3,MMA Downunder 3,2013-Mar 16,2013-03-16,MMAD,708,https://www.tapology.com/fightcenter/promotions/708-mma-downunder-mmad
93136,https://www.tapology.com/fightcenter/events/93136-mcf-23-salute-to-veterans-2,MCF 23: Salute to Veterans 2,2022-Nov 11,2022-11-11,MCF,479,https://www.tapology.com/fightcenter/promotions/479-midwest-championship-fighting-mcf
132823,https://www.tapology.com/fightcenter/events/132823-ttf-challenge-11,TTF Challenge 11,2025-Sep 14,2025-09-14,TTF,938,https://www.tapology.com/fightcenter/promotions/938-tribe-tokyo-fight-ttf
122512,https://www.tapology.com/fightcenter/events/122512-shooto-2025-opening-game,Shooto 2025 Opening Game,2025-Jan 19,2025-01-19,Shooto,72,https://www.tapology.com/fightcenter/promotions/72-shooto
119928,https://www.tapology.com/fightcenter/events/119928-shooto-2024-vol-8,Shooto 2024 Vol.8,2024-Nov 30,2024-11-30,Shooto,72,https://www.tapology.com/fightcenter/promotions/72-shooto
116151,https://www.tapology.com/fightcenter/events/116151-t-t-f-challenge-vol-10,T.T.F. Challenge Vol.10,2024-Aug 16,2024-08-16,TTF,938,https://www.tapology.com/fightcenter/promotions/938-tribe-tokyo-fight-ttf
110631,https://www.tapology.com/fightcenter/events/110631-shooto-2024-vol-3,Shooto 2024 Vol.3,2024-Mar 23,2024-03-23,Shooto,72,https://www.tapology.com/fightcenter/promotions/72-shooto
106785,https://www.tapology.com/fightcenter/events/106785-shooto-2023-vol-7,Shooto 2023 Vol.7,2023-Nov 19,2023-11-19,Shooto,72,https://www.tapology.com/fightcenter/promotions/72-shooto
96896,https://www.tapology.com/fightcenter/events/96896-shooto-2023,Shooto 2023,2023-Jan 15,2023-01-15,Shooto,72,https://www.tapology.com/fightcenter/promotions/72-shooto
126892,https://www.tapology.com/fightcenter/events/126892-shooto-brazil-129,Shooto Brasil 129,2025-May  2,2025-05-02,SB,389,https://www.tapology.com/fightcenter/promotions/389-shooto-brasil-sb
124750,https://www.tapology.com/fightcenter/events/124750-shooto-brazil-128,Shooto Brasil 128,2025-Mar 21,2025-03-21,SB,389,https://www.tapology.com/fightcenter/promotions/389-shooto-brasil-sb
120774,https://www.tapology.com/fightcenter/events/120774-shooto-brasil-127,Shooto Brasil 127,2024-Dec 13,2024-12-13,SB,389,https://www.tapology.com/fightcenter/promotions/389-shooto-brasil-sb
116313,https://www.tapology.com/fightcenter/events/116313-shooto-brasil-124,Shooto Brasil 124,2024-Aug  2,2024-08-02,SB,389,https://www.tapology.com/fightcenter/promotions/389-shooto-brasil-sb
109462,https://www.tapology.com/fightcenter/events/109462-shooto-brasil-121,Shooto Brasil 121,2024-Mar 29,2024-03-29,SB,389,https://www.tapology.com/fightcenter/promotions/389-shooto-brasil-sb
