id,tapology_promotion_id,tapology_slug,name,baseline_strength,sport_type
6d41c695-35c7-59de-867c-25bcfae4e2fc,546,546-raxx-ultimate-fighting-raxx,RaXX Ultimate Fighting,0.33940,mma
6e27eda0-259c-5dcb-8c7f-eed1d315f49b,4334,4334-legend-fc-lfc,Legend FC,0.33935,mma
4c83b253-2c5e-5122-a898-460feb74ccd5,538,538-max-sport-campeonato-brasileiro-de-mma-ms,Max Sport Campeonato Brasileiro de MMA,0.33930,mma
c3c77901-6ee3-5041-905e-b02c8a226de2,321,321-united-states-association-of-mixed-martial-arts-usamma,United States Association of Mixed Martial Arts,0.33930,mma
8089685b-7454-5d8d-a078-f03a8b35348c,2119,2119-northwest-league-of-combat-sambo-nlcs,Northwest League of Combat Sambo,0.33925,mma
ca523bbc-cc50-5ae8-9d70-f93e09f4eedb,267,267-valor-fight-vf,Valor Fight,0.33925,mma
36e44f25-e600-5992-9da1-413a3655a4a9,629,629-world-ultimate-full-contact-wufc,World Ultimate Full Contact,0.33921,mma
c14f7a74-cd8f-5b3b-b36d-1b748d462394,3764,3764-naciones-mma-nmma,Naciones MMA,0.33920,mma
500ab64d-802a-509f-a513-e94b84215a66,1590,1590-wbk-wbk,WBK,0.33920,mma
057a1b62-58b8-5abf-bbf9-74c7fab475f7,734,734-lappeenranta-fight-night-lfn,Lappeenranta Fight Night,0.33915,mma
59968b19-cba3-5ca4-be8e-2c43611d6474,596,596-warrior-challenge-mma-wcmma,Warrior Challenge MMA,0.33915,mma
3d971f58-78b6-5dbb-9105-a4944a692051,1051,1051-xtreme-kombat-xk,Xtreme Kombat,0.33911,mma
e57c77c5-a3cb-5da6-8f81-5c26987abd6f,122,122-uptown-fights-uf,Uptown Fights,0.33910,mma
82e92083-f2f6-50d3-8371-19063bceb76e,2201,2201-xtreme-fighting-mxico-xfm,Xtreme Fighting México,0.33910,mma
8ab08da8-a1ea-5fe9-8919-bfa35d2ef486,723,723-richmond-rumble-mma-rr,Richmond Rumble MMA,0.33905,mma
6f0116cc-c6e1-5f48-9f88-a32d03d316aa,3149,3149-teofista-boxing-tf,Teofista Boxing,0.33905,mma
c623e261-d6e2-56bc-b2c3-cb10a7a8af8d,3104,3104-x-treme-kombat-xk,X-Treme Kombat,0.33905,mma
86c72a2b-5e1c-5c16-a56e-1f94b7768e06,3526,3526-world-championship-full-contact-wcfc,World Championship Full Contact,0.33900,mma
d39bc065-672d-5876-b018-0a8b6b33a0bf,5280,5280-indian-pro-boxing-league-ipbl,Indian Pro Boxing League,0.33300,boxing
b845971f-32e3-5dbf-89f9-b57ca694790a,3145,3145-qazaq-promotions-qp,Qazaq Promotions,0.33200,boxing
992a0be3-96ba-5826-83f1-90727cf4ae30,4071,4071-alessi-promotions-ap,Alessi Promotions,0.33100,boxing
bdbdb4be-f4ec-5dab-9c82-21fadb6a387e,2522,2522-a-fight-mma-afmma,A-Fight MMA,0.33000,grappling
e2905966-5210-552b-8265-2ca2c5b8bb3f,3726,3726-dm-fight-dmf,DM Fight,0.33000,grappling
b08f6c60-f47d-5d93-baf1-386b17c76f68,4691,4691-ground-zero-grappling-gzg,Ground Zero Grappling,0.33000,grappling
fdaddda1-bbe9-5747-8b84-47c4075d900d,1982,1982-kingdom-professional-fight-kpf,Kingdom Professional Fight,0.33000,grappling
d707427f-d37d-51d0-906e-45ec286dfc0b,3889,3889-mergen-fighting-championship-mfc,Mergen Fighting Championship,0.33000,grappling
fcde80b0-7285-5727-abc0-d78b8467bea8,843,843-new-york-fight-exchange-nyfe,New York Fight Exchange,0.33000,grappling
116e2221-a36d-5c52-9b57-15b5b72ed3bc,6226,6226-bkfc-ice-wars-bkfciw,BKFC Ice Wars,0.33000,ice_fighting
9a51bfc8-d058-5b82-8125-c660cf6bbb21,2712,2712-fighting-words-fw,Fighting Words,0.33000,kickboxing
98aa3a22-c380-590e-967d-f7036a40b6e9,4234,4234-wotore-mma-wmma,Wotore MMA,0.33000,knuckle_mma
48f0fee0-2bd2-5c36-991e-908f2aa896f8,5001,5001-adrenalina-series-as,Adrenalina Series,0.33000,mma
b58324a6-5bc9-542c-a8c5-6225a9675644,2278,2278-american-fight-league-afl,American Fight League,0.33000,mma
6b0d6193-7f6b-59f7-84a3-61b06d6018c7,965,965-americas-fighting-championship-afc,Americas Fighting Championship,0.33000,mma
d63f397e-76e6-55bd-9e5a-cd0cb5b9a4de,3943,3943-apex-fighting-championship-afc,Apex Fighting Championship,0.33000,mma
1d5f1629-39da-597a-a761-b01d26ab4234,4393,4393-arena-pride-mma-apmma,Arena Pride MMA,0.33000,mma
745f6654-5454-5e6b-b1b6-596705110e62,173,173-art-of-war-productions-aow,Art of War Productions,0.33000,mma
29739e82-b226-54cf-93bb-f0dc3be1a4b8,6285,6285-bsb-fight-bsb,BSB Fight,0.33000,mma
4ca37845-cdc7-577c-bc2c-e4c0797de5e0,4130,4130-battle-mixed-martial-arts-championships-bmmac,Battle Mixed Martial Arts Championships,0.33000,mma
f7a7b15e-7d8a-51bb-b50e-da18ba30ae26,2742,2742-battle-promotion-bp,Battle Promotion,0.33000,mma
40ab02a2-a382-5ba2-ae74-38ab4ce440f2,712,712-battle-zone-fighting-championships-bz,Battle ZONE Fighting Championships,0.33000,mma
b29f56b4-034f-565c-9e23-844854b47fe1,5744,5744-borroka-promotions-bp,Borroka Promotions,0.33000,mma
b4157ceb-bf6b-565f-ac5f-499f2fe5f477,1346,1346-brabos-combat-bc,Brabos Combat,0.33000,mma
786e2115-ba8c-517d-bda6-fb4b46035f1b,605,605-brave-fight-bf,Brave Fight,0.33000,mma
b6653799-71a0-5134-a4fc-61665370ce45,187,187-cage-fighting-championship-cfc,Cage Fighting Championship,0.33000,mma
545833fb-4e29-54f8-9037-4d0700bfad0c,31,31-cage-fighting-xtreme-cfx,Cage Fighting Xtreme,0.33000,mma
fd20c5fb-7691-5bd0-9d5c-31e1820b24b1,3230,3230-circuito-argentino-de-mma-cam,Circuito Argentino de MMA,0.33000,mma
bb9beb24-1873-5e03-a253-3850634ae96a,166,166-clan-wars-mma-cw,Clan Wars MMA,0.33000,mma
3ddee6db-82a8-5042-b2b9-30399adb45c8,1244,1244-combat-night-cn,Combat Night,0.33000,mma
668c6bd1-8780-58ff-953a-bd4cbe625f9a,2352,2352-danish-mma-night-dmma,Danish MMA Night,0.33000,mma
34c44ff5-8956-5dec-a9fd-47b3623876c0,1448,1448-team-mamut-tm,Desafio Fighting Championship,0.33000,mma
54abe4ee-b7fd-5710-b0d9-b06cc68dda81,3854,3854-e-1-world-championship-e1,E-1 World Championship,0.33000,mma
376d9eb6-be60-5d30-8c31-5478a939cf1e,2713,2713-elite-fight-league-efl,Elite Fight League,0.33000,mma
a0ecf8a7-c381-537f-86ca-36e42f696d2a,428,428-european-combat-sambo-federation-ecsf,European Combat Sambo Federation,0.33000,mma
63c68c50-65f1-56c4-8166-bbbc5e109429,2940,2940-european-fight-league-efl,European Fight League,0.33000,mma
4705369a-e3d5-530e-ab6a-910ea84b0d9c,2970,2970-extreme-fighting-challenge-xfc,Extreme Fighting Challenge,0.33000,mma
e8562297-7c43-5b7f-ab2a-57ecf7f09e7e,2929,2929-federazione-italiana-kickboxing-fikbms,FederKombat,0.33000,mma
ed8e5815-060a-5cb8-bd4c-fddb85baf62e,1892,1892-mma-federazione-mmaf,Federazione Italiana Mixed Martial Arts,0.33000,mma
1bf06c72-81f0-5200-8bff-8736d1b3ee09,2224,2224-fight-family-promotion-ffp,Fight Family Promotion,0.33000,mma
de699ef7-0fb8-5c87-9cc4-ec6812f7113a,4164,4164-commission-national-de-pancrace-et-submission-cnps,"French Federation of Kickboxing, Muay Thai and Associated Disciplines",0.33000,mma
be90f4ed-de99-5cad-a330-f16afbf5209c,715,715-fury-fighting-championship-ffc,Fury Fighting Championship,0.33000,mma
b1e1c2a4-c3f3-5b97-8e23-ad96d78d69d2,108,108-g1-fights-g1,G1 Fights,0.33000,mma
bcd78aa8-5775-54ab-93b9-22ad15d2bee8,370,370-grabaka,GRABAKA,0.33000,mma
75ca3dfe-46f7-5dd6-be81-54f64d8d6f92,12,12-gladiator-championship-fighting-gcf,Gladiator Championship Fighting,0.33000,mma
07ee10d0-ee1a-5c2b-af3b-2bd7f7b5d975,1025,1025-gladiator-promotions-uk-gpuk,Gladiator Promotions UK,0.33000,mma
0b24ac6f-7e08-5891-bcbd-1e3a0933359b,255,255-gladiators-cage-fighting-gcf,Gladiators Cage Fighting,0.33000,mma
125f8b9e-0ecd-54d9-8b70-d319578b5ad9,1755,1755-gladiators-cage-fighting-gcf,Gladiators Cage Fighting,0.33000,mma
e540190f-9319-5f76-969f-527bae36b744,1810,1810-international-submission-fighting-association-isfa,International Submission Fighting Association,0.33000,mma
8d76bc91-662e-5f4a-af1c-0caaef2b8220,4117,4117-muradov-professional-league-mpl,Muradov Professional League,0.33000,mma
08bf9ca2-a97c-50fb-835c-db261f70914d,280,280-superfight-australia-sfa,Superfight Australia,0.33000,mma
21f11fde-829f-5198-a838-e8b20098e999,1879,1879-tko-fight-alliance-tkofa,TKO Fight Alliance,0.33000,mma
34d06aa9-4eac-5c68-a296-05c714ebe451,251,251-tko-major-league-mma-tko,TKO Major League MMA,0.33000,mma
145033b9-9dc7-5c33-9324-1a21bcb712ae,567,567-top-fighting-championship-tfc,Top Fighting Championship,0.33000,mma
1af9b650-c402-5d13-8ac2-2aa45f547dd3,2786,2786-granite-chin-promotions-gcp,Granite Chin Promotions,0.32400,boxing
e5710e18-a4e8-52d5-92a6-5c37b7745cb8,5436,5436-norway-box-promotion-nbp,Norway Box Promotion,0.32300,boxing
c201f5ac-1323-5078-bf08-6da29fe825f4,5205,5205-stand-up-fight-series-sups,Stand Up Fight Series,0.32300,kickboxing
65fbf9d8-bd76-570b-8485-8124fc94142d,2659,2659-carlos-llinas-international-promotions-clip,Carlos Llinas International Promotions,0.32200,boxing
b302cd52-1e50-5db4-9682-ccc8a4710351,1651,1651-orlando-city-fights-ocf,Orlando City Fights,0.32200,kickboxing
da0a7ac0-e13f-5de8-90eb-88cc28ecb7ae,5483,5483-gedeon-promotions-gp,Gedeon Promotions,0.32100,boxing
f057df9a-980e-52ff-8bad-322b1486fc41,944,944-combat-challenge-cc,Combat Challenge,0.32100,kickboxing
ff4235ef-e2df-5f1d-b105-d397d2f92268,1118,1118-bash-boxing-bb,Bash Boxing,0.32050,boxing
a8bf3b2b-fb29-5156-927f-0fd276307587,5488,5488-xtreme-fighting-alliance-xfa,Xtreme Fighting Alliance,0.32000,combat_jj
aabda9c9-ca46-5134-9b76-188c8e3020f1,771,771-d-spiral-ds,D-Spiral,0.32000,grappling
c925dbe3-adec-5ba8-9d89-0f99652e040e,1610,1610-1-round-combat-1rc,1º Round Combat,0.32000,mma
e9c730a6-0df0-5681-8db3-fc9200efe35c,43,43-armageddon-fighting-championships-afc,Armageddon Fighting Championships,0.32000,mma
9256fd87-bc8f-5f3b-99ed-10e16034224f,2112,2112-attitude-mma-fights-amf,Attitude MMA Fights,0.32000,mma
48db42be-959b-5384-8223-3076eb0f04bb,3668,3668-bad-mofo-uk-bmf,BADMOFO MMA,0.32000,mma
00d6430d-ff6d-5b28-bb39-adead7903cf9,943,943-boom-mma-boom,BOOM MMA,0.32000,mma
f26aae21-df5a-5189-8366-2261178d4367,317,317-battle-for-the-border-canada-bftb,Battle for the Border (Canada),0.32000,mma
acacee07-c1b9-5166-ac25-f771fcc5859b,3525,3525-battle-in-the-ballroom-binb,Battle in the Ballroom,0.32000,mma
4a0fa3d6-c0fc-5714-9f43-42330ae440cd,340,340-battle-in-the-south-bs,Battle in the South,0.32000,mma
19198f4f-bdba-56d9-bd2b-58f7852910dd,586,586-battle-of-new-orleans-bono,Battle of New Orleans,0.32000,mma
9cb91ad3-b84c-5b10-a201-2a140bcf9a34,3969,3969-brazilian-fighting-series-bfs,Brazilian Fighting Series,0.32000,mma
f9176ddb-bb80-5589-bfe6-29f718017c26,2492,2492-cage-fighting-komarno-cfk,Cage Fighting Slovakia,0.32000,mma
9bb1e71c-2440-53b6-8525-d3ac73c28a38,1093,1093-california-fight-league-cfl,California Fight League,0.32000,mma
d19adfe3-8482-5737-babd-60680283985c,1304,1304-caveam-cm,Caveam,0.32000,mma
5becf160-6e76-52bb-ab29-e9c9330bc140,452,452-celtic-gladiator-cg,Celtic Gladiator,0.32000,mma
76299182-2af2-5728-9448-30672b763a08,2146,2146-chinese-taipei-mma-association-ctmmaa,Chinese Taipei MMA Association,0.32000,mma
a3a6acee-60b8-5e36-ac2a-5aa3bda78d7e,115,115-complete-devastation-mma-cd,Complete Devastation MMA,0.32000,mma
07f284f4-fb55-58e4-953a-8f0cb059bce3,5801,5801-dala-fighting-championship-dfc,Dala Fighting Championship,0.32000,mma
dff9b6de-04d6-5140-9c66-74937831e498,296,296-dead-serious-mma-dsmma,Dead Serious MMA,0.32000,mma
8909d7cc-2a86-5b66-81ac-f37b1ed24079,204,204-zhong-luos-dragon-house-mma-dh,Dragon House,0.32000,mma
499e01b7-7c8d-5040-b77c-0f00996b1387,272,272-elite-cage-championships-ecc,Elite Cage Championships,0.32000,mma
96675d79-875f-500e-9992-911735486039,1899,1899-elite-fight-night-sao-paulo-efnsp,Elite Fight Night Sao Paulo,0.32000,mma
5930c4af-2a9a-5bc7-a3fc-e6c82e9f535f,99,99-elite1-mma-e1,Elite1 MMA Productions,0.32000,mma
ca4c600c-89df-58c0-a7ca-fa6fd71afa90,2684,2684-empire-fighting-championship-efc,Empire Fighting Championship,0.32000,mma
d2bb2a1e-bdbb-5281-8efb-c48260e9c0e0,889,889-europa-mma-fighting-championship-emma,Europa MMA Fighting Championship,0.32000,mma
aacef2ab-1d8b-5b17-9a74-208985f3c27d,1725,1725-european-fighting-challenge-efc,European Fighting Challenge,0.32000,mma
ed23a91b-c2ca-5cf0-ad85-64d2ebb9264c,1432,1432-evolution-fighting-championship-efc,Evolution Fighting Championship,0.32000,mma
3f28b60b-0559-57c9-ad53-8f1dfc2914dd,2867,2867-excellence-fighting-championship-efc,Excellence Fighting Championship,0.32000,mma
57876b98-6169-5f99-bfd8-1e7938e417cd,830,830-extra-gale-sportw-walki-egsw,Extra Gale Sportów Walki,0.32000,mma
f341e00a-757d-5f42-b2f4-ce2127c6a835,898,898-freestyle-fullcontact-fight-championship-f3,F-3 Championship,0.32000,mma
6804cf52-4e8b-5c3b-a7be-cb9fc15091aa,1314,1314-fire-cage-mma-fcmma,FIRE CAGE Fighting Championship,0.32000,mma
2f60671b-9d67-537e-885d-670c63022ed4,2192,2192-fearless-mma-fmma,Fearless Woman MMA,0.32000,mma
4139dd35-c316-5c0a-9f7b-c042896bf2c4,1940,1940-federation-of-mixed-martial-arts-of-minas-gerais-fmmamg,Federation of Mixed Martial Arts of Minas Gerais,0.32000,mma
267981e6-188b-50c9-8e24-314b35fb1e43,651,651-fight-force-international-ffi,Fight Force International,0.32000,mma
ca8f441a-5b34-5022-971a-b5e1066b6a54,93,93-fight-lab-promotions-fl,Fight Lab Promotions,0.32000,mma
c50a778b-2a70-5bcd-8f21-5ee5b3d58e39,4529,4529-fight-music-show-fms,Fight Music Show,0.32000,mma
c81aac18-6a78-5313-9f51-3ffd7a95b8a3,879,879-fight-night-finland-fnf,Fight Night Finland,0.32000,mma
931611a5-f12f-5fcd-8f89-1286a48d5e4d,107,107-fight-uk-mma-fuk,Fight UK MMA,0.32000,mma
fbfc52a2-fa1f-5766-8735-c0d5011c4a01,951,951-fightstar-championship-fsc,FightStar Championship,0.32000,mma
cfd8f40f-aca2-566f-89aa-71ca94880474,631,631-fighter-gala-fg,Fighter Gala,0.32000,mma
cf37fa35-c8c9-5a90-92ee-e18acd080834,1723,1723-pakmma-fighting-alliance-pak,Fighting Alliance,0.32000,mma
09739364-e5dc-5cda-978a-343d78d3d847,2505,2505-final-conflict-championship-fcc,Final Conflict Championship,0.32000,mma
f869aff9-ff14-5806-bb3a-f817328090a0,909,909-final-fight-championship-ffc,Final Fight Championship,0.32000,mma
3a19425f-91c0-50cd-a051-6a1dbaa693a5,613,613-first-fighting-championship-ffc,First Fighting Championship,0.32000,mma
710d9c35-0a86-5bdb-a25c-6475392889d0,287,287-fort-mma-fmma,Fort MMA Championships,0.32000,mma
e5d9eefc-2580-56c2-bfc3-92a5a3895c88,303,303-full-contact-fighting-federation-fcff,Full Contact Fighting Federation,0.32000,mma
3ca37ad9-88cf-55c2-98dd-50b852ec6381,200,200-fusion-fighting-championship-ffc,Fusion Fighting Championship,0.32000,mma
6da615f7-fce1-5c6f-9ad2-691a9f041953,386,386-grachan,GRACHAN,0.32000,mma
1c56f60e-cd24-50f7-9d21-00523956192e,987,987-grandslam-gs,GRANDSLAM,0.32000,mma
fb6c863d-69d6-54fa-87eb-4b825427f15e,1047,1047-georgian-association-of-mixed-martial-arts-gamma,Georgian Association of Mixed Martial Arts,0.32000,mma
a98afb31-73e1-597a-b35f-005e74de50d0,3652,3652-german-cage-pioneer-gcp,German Cage Pioneer,0.32000,mma
7434fe94-9e25-5c43-bb69-23b7143c5784,796,796-gladiator-arena-ga,Gladiator Arena,0.32000,mma
fad7c679-cbef-59a4-ba51-cbae4ee50585,1641,1641-gladiator-fighting-arena-gfa,Gladiator Fighting Arena,0.32000,mma
59a99bbe-ae4d-59be-9dd1-030d85cc30c7,1178,1178-global-proving-ground-gpg,Global Proving Ground Inc.,0.32000,mma
0655037e-a971-5e4b-b4fe-33e323f7f1b9,838,838-headhunters-fighting-championship-hfc,Headhunters Fighting Championship,0.32000,mma
41a1c641-0f4e-5aff-a1c4-c4888c5615e3,578,578-jc-productions-jcp,Hero Fighting Championship,0.32000,mma
69a47a4f-55f2-5130-826d-a48c08b9e80f,69,69-hoosier-fight-club-hfc,Hoosier Fight Club,0.32000,mma
d5e79468-f3b5-5725-a50e-fb6bb8e7af72,1185,1185-hungarian-fight-championship-hfc,Hungarian Fight Championship,0.32000,mma
41f09d6f-116a-5f8c-8c72-cc214b8e4b4f,541,541-icon-sports-association,ICON Sports Association,0.32000,mma
96ad6252-71a0-589e-915c-5796d9672ff5,2330,2330-iomaf-international-iomaf,IOMAF International,0.32000,mma
7a8fceca-3705-5892-a6cb-8066cd2a2b81,103,103-immortal-kombat-fighting-ik,Immortal Kombat Fighting,0.32000,mma
d3e0bc8c-ee29-5de1-84b3-06f1bbc3c76e,164,164-impact-fighting-championship-ifc,Impact Fighting Championship,0.32000,mma
2f9e42fa-2547-5e10-8309-db9b9101ad37,1277,1277-imperium-fighting-championship-ifc,Imperium Fighting Championship,0.32000,mma
468ae608-43ec-5636-937f-595162641fea,621,621-international-absolute-fighting-council-iafc,International Absolute Fighting Council,0.32000,mma
a45134fb-0dc0-54d9-9a2f-bbe4fdd0ff2c,2776,2776-international-fighters-league-ifl,International Fighters League,0.32000,mma
34841e08-d0f4-5995-8351-19f39c1bef1f,429,429-international-fighting-championship-ifc-uk,International Fighting Championship,0.32000,mma
fa716d47-2652-59ce-8c27-6d95a6ceab9c,2326,2326-italian-fighting-championship-ifc,Italian Cage Fighting,0.32000,mma
f7711683-4321-554a-b54f-70d0efb5abd7,130,130-jones-entertainment-group-jeg,Jones Entertainment Group,0.32000,mma
6035b872-1b32-5f3f-a48a-45d384ce8e3c,2235,2235-kaliningrad-mma-federation-kmmaf,Kaliningrad MMA Federation,0.32000,mma
b7e06316-f2af-5b5d-bda0-3907dde375ea,1758,1758-kazakhstan-mixed-martial-arts-organization-kmma,Kazakhstan Mixed Martial Arts Organization,0.32000,mma
b7c5907f-92d3-5301-a9cc-f4390045634f,782,782-kingdom-ehrgeiz-ke,Kingdom Ehrgeiz,0.32000,mma
c1a9773b-10d5-548b-bd1a-a0a8f94f2eb9,3261,3261-krepost-fc-kfc,Krepost Fight Club,0.32000,mma
c8d3826d-b10b-538b-a3b0-98aa19a97ea3,3220,3220-kuzbass-mma-federation-kmmaf,Kuzbass MMA Federation,0.32000,mma
77855375-776c-52c7-be84-2c8d9242fa3b,1056,1056-latin-fighting-championships-lfc,Latin Fighter Championship,0.32000,mma
7b01a123-f87b-5194-a6ba-5fb9416ad87d,33,33-legends-of-fighting-championship-lfc,Legends of Fighting Championship,0.32000,mma
3e6edaf0-8e21-5967-8689-1f192145d054,1602,1602-mgl-1-fighting-championship-mgl,MGL-1 Fighting Championship,0.32000,mma
4cadc1d6-e3aa-57f6-8b4b-b39e53c19a45,474,474-mma-champions-league-brasil-mmacl,MMA Champions League Brasil,0.32000,mma
7db765ff-1919-54b0-9467-975d6cf6c79e,1614,1614-mma-pro-ukraine-mmapu,MMA Pro Ukraine,0.32000,mma
67cbb069-1dc1-5eef-aa56-1fc93174c601,3899,3899-mma-series-russia-mmasr,MMA Series Russia,0.32000,mma
e397fd35-25e6-5aef-8633-aa67819b5763,2489,2489-mma-xtreme-fighting-championships-mmax,MMA Xtreme Fighting Championships,0.32000,mma
d0fe9da4-40a6-5213-92de-389928f1745b,228,228-made4thecage-fighting-championships-m4tc,Made4TheCage Fighting Championships,0.32000,mma
4a243c3f-cff3-50ee-acb4-3cf4428e92c3,1058,1058-makowski-fighting-championship-mfc,Makowski Fighting Championship,0.32000,mma
4d6686e1-eb5a-57fb-aa0b-5bee84752b9b,584,584-malaysian-fighting-championship-mfc,Malaysian Fighting Championship,0.32000,mma
68105d07-cada-584a-a35a-2ce60913b083,1253,1253-master-fighters-championship-mfc,Master Fighters Championship,0.32000,mma
286f84f7-4d4c-54b5-9b1a-8bf0651f2e1b,53,53-maximum-fighting-championship-mfc,Maximum Fighting Championship,0.32000,mma
689c57ed-bd1a-5e1c-a9ff-ab6c743a5cfb,410,410-mega-fight-brazil-mf,Mega Fight,0.32000,mma
488fbc21-b8df-57e7-84ba-53f7b3c095a0,96,96-midwest-cage-championship-mcc,Midwest Cage Championship,0.32000,mma
3f4cc0ee-3f58-58e3-b6db-e8b94721803b,479,479-midwest-championship-fighting-mcf,Midwest Championship Fighting,0.32000,mma
d35e75fb-dfd6-5fc6-aba5-7852c89ae8d0,2242,2242-modern-fighting-championship-mfc,Modern Fighting Championship,0.32000,mma
c9118861-5420-5d47-a722-a3d71568e8cf,2236,2236-mountain-force-mma-mfmma,Mountain Force MMA,0.32000,mma
8735b202-58fb-567e-9306-a44413e0be2b,4638,4638-nightmare-fighting-championship-nfc,Nightmare Fighting Championship,0.32000,mma
be653a33-ae5a-5f88-8805-804e3c1b6c01,1091,1091-nokaut-fighting-championship-nfc,Nokaut Fighting Championship,0.32000,mma
bd703807-ec6d-5fae-825a-72db7b80a856,2070,2070-one-pride-mma-opmma,One Pride MMA,0.32000,mma
c58d1e74-1cb3-5f4d-be5d-d651c8a0b6b1,524,524-forme-kombat-academie-fka,Pancrace Fighting Championship,0.32000,mma
484d8241-a2cd-5ea9-a767-dc0ecb353911,1227,1227-phoenix-mma-uk-puk,Phoenix MMA UK,0.32000,mma
eff3f6ed-ae78-584a-9743-158637b1a95e,2478,2478-pitbull-fighting-championships-pfc,Pitbull Fighting Championships,0.32000,mma
e0d5b23f-caa8-5d84-ba51-7f3618f11d38,358,358-premiere-combat-group-pcg,Premiere Combat Group,0.32000,mma
37707349-7911-5483-8e08-80eab361a162,1249,1249-pride-pain-mma-pap,Pride & Pain MMA,0.32000,mma
be2dfa9e-9fd1-57e8-a973-788ce2ff0406,1308,1308-prize-fighting-championship-pfc,Prize Fighting Championship,0.32000,mma
cff353f1-864c-5cfa-ae6e-4bfdbaa52847,606,606-provincial-fighting-championship-pfc,Provincial Fighting Championship,0.32000,mma
6c9258e7-0ca8-5f7c-bcee-9c870c2d0cd0,227,227-purecombat-pc,PureCombat,0.32000,mma
704690b1-7da7-5c09-8f9e-7c54ba9f04f7,1225,1225-raged-mma-uk-ruk,Raged MMA UK,0.32000,mma
5fa7c385-0bf5-5b4b-9195-ce20c6b33642,347,347-renaissance-mixed-martial-arts-rmma,Renaissance Mixed Martial Arts,0.32000,mma
08d93a51-7d57-5f05-b6dc-33933788cfd8,863,863-reto-de-campeones-rdc,Reto de Campeones,0.32000,mma
9fd41b13-dbc4-54af-ab55-ea6ee3902708,300,300-manfield-mayhem-mm,Revelation Fight Organization,0.32000,mma
c8dc6b51-613d-5955-aacb-02f7889e847a,1041,1041-revolution-fighting-championship-rfc,Revolution Fighting Champion,0.32000,mma
a81cef7c-a457-5362-a380-501cf56c1ce2,1527,1527-rise-of-champions-mma-roc,Rise of Champions MMA,0.32000,mma
a4504a3e-c369-51fb-a4ae-407dc63fca08,3509,3509-rize-mma-australia-rmmaa,Rize MMA Australia,0.32000,mma
a3ca7ac1-f354-586c-9a3f-c690a5e06a9e,388,388-samurai-pro-sports-sps,Samurai Pro Sports,0.32000,mma
c27a214d-ddaf-5e3a-9548-ce01b77f6fba,668,668-storm-mma,Storm MMA,0.32000,mma
89d50627-ea96-589c-a503-0f08fea71ed7,390,390-storm-samurai-ss,Storm Samurai,0.32000,mma
e046ac0a-5d97-526c-a0ac-90da5e7ec4da,2167,2167-tatfight-tat,TATFIGHT,0.32000,mma
5853ff9f-f2a8-58ea-8d7f-0fdaf1298778,1912,1912-team-lakay-championship-tlc,Team Lakay Championship,0.32000,mma
