uuid,event_id,name,date,location,num_fights,url
47ad5218-ec62-589b-89c6-4c8e52178df5,2719f300b0439039,UFC 292: Sterling vs. O'Malley,2023-08-19,"Boston, Massachusetts, USA",12,http://www.ufcstats.com/event-details/2719f300b0439039
6f461022-98d5-56bc-8d12-8a3fc29e9d80,e78f601035d677f2,DWCS 7.3,2023-08-22,"Las Vegas, Nevada, USA",4,http://www.ufcstats.com/event-details/e78f601035d677f2
505bd5b5-8937-518a-bb26-9e9958d78312,89a407032911e27e,UFC Fight Night: Holloway vs. The Korean Zombie,2023-08-26,"Kallang, Singapore",13,http://www.ufcstats.com/event-details/89a407032911e27e
b7583481-4d43-5ca6-b555-58da99ba0182,ba280572acfba13f,Road to UFC 2.5 + 2.6,2023-08-27,"Kallang, Singapore",9,http://www.ufcstats.com/event-details/ba280572acfba13f
8f64fca8-445e-5b2b-b83e-64063d82cf61,013da757877044a2,DWCS 7.4,2023-08-29,"Las Vegas, Nevada, USA",5,http://www.ufcstats.com/event-details/013da757877044a2
e83f96e4-c6b1-513c-a3de-67da4a96bb5e,ef61d9f5176b3200,UFC Fight Night: Gane vs. Spivac,2023-09-02,"Paris, Ile-de-France, France",11,http://www.ufcstats.com/event-details/ef61d9f5176b3200
4e2cf87f-1f90-5541-a7f8-0fd78b67487a,9141bb39310773c7,DWCS 7.5,2023-09-05,"Las Vegas, Nevada, USA",5,http://www.ufcstats.com/event-details/9141bb39310773c7
3e989fdf-3bc8-52d2-857c-e4a8f3fc5d7d,ece280745f8727b8,UFC 293: Adesanya vs. Strickland,2023-09-09,"Sydney, New South Wales, Australia",12,http://www.ufcstats.com/event-details/ece280745f8727b8
8866e2d0-d06a-5259-b685-5a00bd3f7afe,14e797332ea32cdb,DWCS 7.6,2023-09-12,"Las Vegas, Nevada, USA",5,http://www.ufcstats.com/event-details/14e797332ea32cdb
1cb66e01-24cb-5f52-a343-aed08e24c02c,8fa2b06572365321,UFC Fight Night: Grasso vs. Shevchenko 2,2023-09-16,"Las Vegas, Nevada, USA",11,http://www.ufcstats.com/event-details/8fa2b06572365321
089534df-da1a-5b23-a762-bf9616e6c0bf,a36a14985a57a1c6,DWCS 7.7,2023-09-19,"Las Vegas, Nevada, USA",5,http://www.ufcstats.com/event-details/a36a14985a57a1c6
2390b915-911f-5a0d-b0d1-590600a7caf6,c945adc22c2bfe8f,UFC Fight Night: Fiziev vs. Gamrot,2023-09-23,"Las Vegas, Nevada, USA",11,http://www.ufcstats.com/event-details/c945adc22c2bfe8f
9e2d475b-57e9-5229-8d1d-a08941d8d488,a0c139b34f11421a,DWCS 7.8,2023-09-26,"Las Vegas, Nevada, USA",5,http://www.ufcstats.com/event-details/a0c139b34f11421a
de2c0d4b-ded5-56b3-a86d-a3de5d8cb9cc,cbd5d3cdd862e90e,DWCS 7.9,2023-10-03,"Las Vegas, Nevada, USA",4,http://www.ufcstats.com/event-details/cbd5d3cdd862e90e
9d466b28-8dc3-51ed-8ef5-2518255c6a5c,c8a49ff2acb6f3c5,UFC Fight Night: Dawson vs. Green,2023-10-07,"Las Vegas, Nevada, USA",10,http://www.ufcstats.com/event-details/c8a49ff2acb6f3c5
160adc2e-231c-55a8-971f-9b910cc50935,35faad160d346839,DWCS 7.10,2023-10-10,"Las Vegas, Nevada, USA",6,http://www.ufcstats.com/event-details/35faad160d346839
544e3aa6-3f67-590b-a53f-7cb20c8a9e07,f3a078277b3b8ff4,UFC Fight Night: Yusuff vs. Barboza,2023-10-14,"Las Vegas, Nevada, USA",11,http://www.ufcstats.com/event-details/f3a078277b3b8ff4
53da33cd-3cca-5875-807a-e8e78b98b99b,13a0fb8fbdafb54f,UFC 294: Makhachev vs. Volkanovski 2,2023-10-21,"Abu Dhabi, Abu Dhabi, United Arab Emirates",13,http://www.ufcstats.com/event-details/13a0fb8fbdafb54f
3eccfae0-e378-5f99-8ec6-0bed6a058450,7c4ec656d8fcb867,UFC Fight Night: Almeida vs. Lewis,2023-11-04,"Sao Paulo, Sao Paulo, Brazil",10,http://www.ufcstats.com/event-details/7c4ec656d8fcb867
ce384267-75da-584a-9f90-547f236390c5,5a558ba1ff5e9121,UFC 295: Prochazka vs. Pereira,2023-11-11,"New York City, New York, USA",13,http://www.ufcstats.com/event-details/5a558ba1ff5e9121
db723202-63b9-5de5-bd67-470fef69dc2d,3feed7d02711d8b7,UFC Fight Night: Allen vs. Craig,2023-11-18,"Las Vegas, Nevada, USA",14,http://www.ufcstats.com/event-details/3feed7d02711d8b7
66fd81f9-8a50-5541-bc24-5100d05448c9,53e4e21f4c688801,UFC Fight Night: Dariush vs. Tsarukyan,2023-12-02,"Austin, Texas, USA",12,http://www.ufcstats.com/event-details/53e4e21f4c688801
078efd36-5010-58e0-abdb-fc6837348a38,5ef0088c1b19beeb,UFC Fight Night: Song vs. Gutierrez,2023-12-09,"Las Vegas, Nevada, USA",11,http://www.ufcstats.com/event-details/5ef0088c1b19beeb
26960ac1-f1fd-5da8-95b3-d3a7a169a469,a8e8587a06e73c87,UFC 296: Edwards vs. Covington,2023-12-16,"Las Vegas, Nevada, USA",12,http://www.ufcstats.com/event-details/a8e8587a06e73c87
931a383d-7622-54ae-8b83-588a88186266,010986ee359fb863,UFC Fight Night: Ankalaev vs. Walker 2,2024-01-13,"Las Vegas, Nevada, USA",11,http://www.ufcstats.com/event-details/010986ee359fb863
527c151b-9e00-5d50-81ba-6aee0f62c46b,bd85ca0bb4f26cfc,UFC 297: Strickland vs. Du Plessis,2024-01-20,"Toronto, Ontario, Canada",12,http://www.ufcstats.com/event-details/bd85ca0bb4f26cfc
9f256373-b3b3-50fa-ac33-8a70d8d5ae79,634bb0de2eb043b4,Road to UFC 2.7,2024-02-03,"Las Vegas, Nevada, USA",3,http://www.ufcstats.com/event-details/634bb0de2eb043b4
65d70e42-874a-5666-980a-7fcd81f353ab,cce79e827569f26e,UFC Fight Night: Dolidze vs. Imavov,2024-02-03,"Las Vegas, Nevada, USA",13,http://www.ufcstats.com/event-details/cce79e827569f26e
2653788b-3d87-5ec3-958a-659c8b6521f4,eaea0fc7b76525a8,UFC Fight Night: Hermansson vs. Pyfer,2024-02-10,"Las Vegas, Nevada, USA",14,http://www.ufcstats.com/event-details/eaea0fc7b76525a8
41838b74-df28-5891-984b-8194b66d3e9f,dab0e6cb8c932162,UFC 298: Volkanovski vs. Topuria,2024-02-17,"Anaheim, California, USA",12,http://www.ufcstats.com/event-details/dab0e6cb8c932162
714599d6-3b15-521f-88f9-c7a662266082,902ab9197b83d0db,UFC Fight Night: Moreno vs. Royval 2,2024-02-24,"Mexico City, Distrito Federal, Mexico",12,http://www.ufcstats.com/event-details/902ab9197b83d0db
152fe299-77af-5ccf-9ee4-c988510eba80,e4a9dbade7c7e1a7,UFC Fight Night: Rozenstruik vs. Gaziev,2024-03-02,"Las Vegas, Nevada, USA",11,http://www.ufcstats.com/event-details/e4a9dbade7c7e1a7
09b727aa-40b2-5153-85d3-2bd7776d1555,a9df5ae20a97b090,UFC 299: O'Malley vs. Vera 2,2024-03-09,"Miami, Florida, USA",14,http://www.ufcstats.com/event-details/a9df5ae20a97b090
832635f8-0eb6-5f56-9f71-359ee2300914,c398235fcaf8d71d,UFC Fight Night: Tuivasa vs. Tybura,2024-03-16,"Las Vegas, Nevada, USA",13,http://www.ufcstats.com/event-details/c398235fcaf8d71d
d8639521-2927-5fe5-8939-5bff4dfee381,79ff6545b0abc685,UFC Fight Night: Ribas vs. Namajunas,2024-03-23,"Las Vegas, Nevada, USA",13,http://www.ufcstats.com/event-details/79ff6545b0abc685
de22c9c9-96fc-599b-b8ec-005f4277b0b9,dba230fe33011201,UFC Fight Night: Blanchfield vs. Fiorot,2024-03-30,"Atlantic City, New Jersey, USA",13,http://www.ufcstats.com/event-details/dba230fe33011201
2b1e2951-5c61-5c6c-844b-40dc9e89adfc,899eaba48fa864a6,UFC Fight Night: Allen vs. Curtis 2,2024-04-06,"Las Vegas, Nevada, USA",12,http://www.ufcstats.com/event-details/899eaba48fa864a6
5afedd61-69ef-5bee-81de-d8800517bd7e,6750e338922a099d,UFC 300: Pereira vs. Hill,2024-04-13,"Las Vegas, Nevada, USA",13,http://www.ufcstats.com/event-details/6750e338922a099d
782af24d-bc66-544a-a844-4ddca803b55d,a16ce18149021139,UFC Fight Night: Nicolau vs. Perez,2024-04-27,"Las Vegas, Nevada, USA",13,http://www.ufcstats.com/event-details/a16ce18149021139
82e57dba-868f-5fa4-a01e-3555cc72ae4c,981ab7a0576f76a0,UFC 301: Pantoja vs. Erceg,2024-05-04,"Rio de Janeiro, Rio de Janeiro, Brazil",13,http://www.ufcstats.com/event-details/981ab7a0576f76a0
880cc6e0-4de8-5713-b027-d8b6087f8cd7,5dfe71ade71f3a4b,UFC Fight Night: Lewis vs. Nascimento,2024-05-11,"St. Louis, Missouri, USA",12,http://www.ufcstats.com/event-details/5dfe71ade71f3a4b
4ff6aa32-0739-58db-af03-4fc0ffd42b01,920632ca1b78fae5,Road to UFC 3.1 + 3.2,2024-05-18,"Shanghai, Hebei, China",9,http://www.ufcstats.com/event-details/920632ca1b78fae5
71a8716a-95fd-5428-a141-920468d32237,46baf0f57edfa4df,UFC Fight Night: Barboza vs. Murphy,2024-05-18,"Las Vegas, Nevada, USA",12,http://www.ufcstats.com/event-details/46baf0f57edfa4df
93213cad-6284-5a32-a71b-6974b72e3dac,97f3692d5444a80a,Road to UFC 3.3 + 3.4,2024-05-19,"Shanghai, Hebei, China",9,http://www.ufcstats.com/event-details/97f3692d5444a80a
7bfffa22-ff66-59d9-93da-d8343aba61a6,6e4acc2c115215b5,UFC 302: Makhachev vs. Poirier,2024-06-01,"Newark, New Jersey, USA",12,http://www.ufcstats.com/event-details/6e4acc2c115215b5
ff2a839d-5fad-54f5-abb1-b884bed554d1,cba3a2dfbc06ce79,UFC Fight Night: Cannonier vs. Imavov,2024-06-08,"Louisville, Kentucky, USA",14,http://www.ufcstats.com/event-details/cba3a2dfbc06ce79
790cb473-add4-51c0-846e-b898453dfe4b,9c5828c6fd9dc948,UFC Fight Night: Perez vs. Taira,2024-06-15,"Las Vegas, Nevada, USA",11,http://www.ufcstats.com/event-details/9c5828c6fd9dc948
879c6204-cd2d-5ec8-a2d8-c9054c6e9992,b12a1d19ee383b7c,UFC Fight Night: Whittaker vs. Aliskerov,2024-06-22,"Riyadh, Riyadh, Saudi Arabia",11,http://www.ufcstats.com/event-details/b12a1d19ee383b7c
cf59bf7e-a091-5419-b043-3243bf1f359f,f3743d8ef5dde970,UFC 303: Pereira vs. Prochazka 2,2024-06-29,"Las Vegas, Nevada, USA",13,http://www.ufcstats.com/event-details/f3743d8ef5dde970
980ff5a1-eb07-5527-92f2-6d59fb42c687,66e0a70352fef46a,UFC Fight Night: Namajunas vs. Cortez,2024-07-13,"Denver, Colorado, USA",12,http://www.ufcstats.com/event-details/66e0a70352fef46a
ff63fd75-e92a-5ea7-9265-c9164eb0de74,c11036da9162cb5f,UFC Fight Night: Lemos vs. Jandiroba,2024-07-20,"Las Vegas, Nevada, USA",11,http://www.ufcstats.com/event-details/c11036da9162cb5f
f3055ca8-5d22-5730-bfed-1e00a3bfc853,026b4f7049085842,UFC 304: Edwards vs. Muhammad 2,2024-07-27,"Manchester, England, United Kingdom",14,http://www.ufcstats.com/event-details/026b4f7049085842
b67939ab-045a-58ee-b21a-32a25e306179,fe435e440b5de0ff,UFC Fight Night: Sandhagen vs. Nurmagomedov,2024-08-03,"Abu Dhabi, Abu Dhabi, United Arab Emirates",13,http://www.ufcstats.com/event-details/fe435e440b5de0ff
16e6bdd8-9fb5-5563-abd8-5e46135bcc8a,2c733e059462c1dc,UFC Fight Night: Tybura vs. Spivac 2,2024-08-10,"Las Vegas, Nevada, USA",10,http://www.ufcstats.com/event-details/2c733e059462c1dc
4b1269f0-7923-5705-8605-a2dba1065ed6,fe67cd6423f7a8ad,DWCS 8.1,2024-08-13,"Las Vegas, Nevada, USA",5,http://www.ufcstats.com/event-details/fe67cd6423f7a8ad
8ed56262-bced-58f0-a599-65ee7d2835aa,32ba186f4b0e3267,UFC 305: Du Plessis vs. Adesanya,2024-08-17,"Perth, Western Australia, Australia",12,http://www.ufcstats.com/event-details/32ba186f4b0e3267
9e4066ec-82a2-5769-b92a-bf9d414f79a7,27b1a406ac171b19,DWCS 8.2,2024-08-20,"Las Vegas, Nevada, USA",5,http://www.ufcstats.com/event-details/27b1a406ac171b19
8fa6360f-ff2e-5d14-bb6c-f96e911f3d20,b9aa7d230865b5fe,Road to UFC 3.5 + 3.6,2024-08-23,"Las Vegas, Nevada, USA",10,http://www.ufcstats.com/event-details/b9aa7d230865b5fe
670f2849-085c-520e-862d-87556b9243d4,be8ad887e4d674b0,UFC Fight Night: Cannonier vs. Borralho,2024-08-24,"Las Vegas, Nevada, USA",11,http://www.ufcstats.com/event-details/be8ad887e4d674b0
90da8368-5b43-510c-a352-a3e2046d8a1f,7df4d3c38792b083,DWCS 8.3,2024-08-27,"Las Vegas, Nevada, USA",5,http://www.ufcstats.com/event-details/7df4d3c38792b083
c005921f-e587-50d8-a934-a578fc025218,c4c4c7dd26c15d91,DWCS 8.4,2024-09-03,"Las Vegas, Nevada, USA",5,http://www.ufcstats.com/event-details/c4c4c7dd26c15d91
84ff5c92-6024-5a2d-b2d1-5123aae743ea,ee0b69e307c857e5,UFC Fight Night: Burns vs. Brady,2024-09-07,"Las Vegas, Nevada, USA",12,http://www.ufcstats.com/event-details/ee0b69e307c857e5
7546aca4-c011-52ed-9835-768f90908bf5,c0a93b52096b7682,DWCS 8.5,2024-09-10,"Las Vegas, Nevada, USA",4,http://www.ufcstats.com/event-details/c0a93b52096b7682
e4d396c8-9a3c-55ea-a879-339e96803ed8,0c01568b1ac77bff,UFC 306: Riyadh Season Noche UFC,2024-09-14,"Las Vegas, Nevada, USA",10,http://www.ufcstats.com/event-details/0c01568b1ac77bff
5773c83d-fceb-5a0a-9015-d9aa255fb371,eb6edce3028f05c0,DWCS 8.6,2024-09-17,"Las Vegas, Nevada, USA",5,http://www.ufcstats.com/event-details/eb6edce3028f05c0
33b9f491-e8f4-5277-b097-8be8da1ad644,f117c3e8c1aa7b9e,DWCS 8.7,2024-09-24,"Las Vegas, Nevada, USA",5,http://www.ufcstats.com/event-details/f117c3e8c1aa7b9e
855201a6-8bc5-5c45-914a-e86e3fe04bdc,079488710f012779,UFC Fight Night: Moicano vs. Saint Denis,2024-09-28,"Paris, Ile-de-France, France",14,http://www.ufcstats.com/event-details/079488710f012779
e090108c-1c0b-5540-97e6-434adfb7f553,7613773461b276f4,DWCS 8.8,2024-10-01,"Las Vegas, Nevada, USA",5,http://www.ufcstats.com/event-details/7613773461b276f4
2871964d-16f6-50e4-ae88-7e7ecd81de1f,eee8efec7b951d84,UFC 307: Pereira vs. Rountree Jr.,2024-10-05,"Salt Lake City, Utah, USA",12,http://www.ufcstats.com/event-details/eee8efec7b951d84
2e44ff77-066b-56b1-9c90-a22eda6fbc49,657c21cb133f1445,DWCS 8.9,2024-10-08,"Las Vegas, Nevada, USA",5,http://www.ufcstats.com/event-details/657c21cb133f1445
f9b30ac3-b3ce-5b5f-8638-2bd5bb59037a,5bdcbd8dd681a257,UFC Fight Night: Royval vs. Taira,2024-10-12,"Las Vegas, Nevada, USA",12,http://www.ufcstats.com/event-details/5bdcbd8dd681a257
747a2a95-e0e9-541a-bbe5-2f2880702b53,feeae92f951f49a9,DWCS 8.10,2024-10-15,"Las Vegas, Nevada, USA",5,http://www.ufcstats.com/event-details/feeae92f951f49a9
5ffb75b2-85de-5cfe-9086-120fd4cff323,6a0047ac8c99fece,UFC Fight Night: Hernandez vs. Pereira,2024-10-19,"Las Vegas, Nevada, USA",11,http://www.ufcstats.com/event-details/6a0047ac8c99fece
28d26996-aa19-5735-bfa3-739b038e4c3c,221b2a3070c7ce3e,UFC 308: Topuria vs. Holloway,2024-10-26,"Abu Dhabi, Abu Dhabi, United Arab Emirates",13,http://www.ufcstats.com/event-details/221b2a3070c7ce3e
bd6eb952-c716-580b-ae58-3147b195ded3,3ab0df1ddd5f1dc2,UFC Fight Night: Moreno vs. Albazi,2024-11-02,"Edmonton, Alberta, Canada",13,http://www.ufcstats.com/event-details/3ab0df1ddd5f1dc2
c08d69a5-5f72-5662-868f-7bb64e4bf16a,585f9ffdb0cd0466,UFC Fight Night: Magny vs. Prates,2024-11-09,"Las Vegas, Nevada, USA",11,http://www.ufcstats.com/event-details/585f9ffdb0cd0466
0004ae82-8792-5002-b97c-e85be9ec959b,daff32bc96d1eabf,UFC 309: Jones vs. Miocic,2024-11-16,"New York City, New York, USA",12,http://www.ufcstats.com/event-details/daff32bc96d1eabf
39b90a88-07d7-5ca9-aafa-076869292954,e955046551f8c7dd,UFC Fight Night: Yan vs. Figueiredo,2024-11-23,"Macau, China",13,http://www.ufcstats.com/event-details/e955046551f8c7dd
b64bd354-8a32-5f4b-b00d-465bbb7c5cec,ad23903ef3af7406,UFC 310: Pantoja vs. Asakura,2024-12-07,"Las Vegas, Nevada, USA",14,http://www.ufcstats.com/event-details/ad23903ef3af7406
321b101c-42c5-51eb-845f-d460dc52a7d8,72c9c2eadfc3277e,UFC Fight Night: Covington vs. Buckley,2024-12-14,"Tampa, Florida, USA",13,http://www.ufcstats.com/event-details/72c9c2eadfc3277e
b1ec0bee-fe86-550c-b918-85f4d4c259a1,81ddc98fceb30086,UFC Fight Night: Dern vs. Ribas 2,2025-01-11,"Las Vegas, Nevada, USA",14,http://www.ufcstats.com/event-details/81ddc98fceb30086
6c3a3392-59f8-5923-b884-74884b473caa,39f68882def7a507,UFC 311: Makhachev vs. Moicano,2025-01-18,"Inglewood, California, USA",13,http://www.ufcstats.com/event-details/39f68882def7a507
645da082-de52-50d1-834f-7a7320934627,80dbeb1dd5b53e64,UFC Fight Night: Adesanya vs. Imavov,2025-02-01,"Riyadh, Riyadh, Saudi Arabia",11,http://www.ufcstats.com/event-details/80dbeb1dd5b53e64
dc9b6dca-7cbb-5425-ab92-9281b8a0f36c,e6015889f50075d2,UFC 312: Du Plessis vs. Strickland 2,2025-02-08,"Sydney, New South Wales, Australia",12,http://www.ufcstats.com/event-details/e6015889f50075d2
0bbda0d6-5c3b-5852-89f5-0d1244304e9f,ce7871949b0ed2bf,UFC Fight Night: Cannonier vs. Rodrigues,2025-02-15,"Las Vegas, Nevada, USA",12,http://www.ufcstats.com/event-details/ce7871949b0ed2bf
664ec7b5-b063-5681-9c8d-93e2c7845b17,c50ea21fe9ef478d,UFC Fight Night: Cejudo vs. Song,2025-02-22,"Seattle, Washington, USA",12,http://www.ufcstats.com/event-details/c50ea21fe9ef478d
f6e10092-2e22-55aa-beee-117c42df8573,9766ed20b68c7c33,UFC Fight Night: Kape vs. Almabayev,2025-03-01,"Las Vegas, Nevada, USA",10,http://www.ufcstats.com/event-details/9766ed20b68c7c33
41ab0b8e-3336-532a-911c-35352a5d78df,ca936c67687789e9,UFC 313: Pereira vs. Ankalaev,2025-03-08,"Las Vegas, Nevada, USA",10,http://www.ufcstats.com/event-details/ca936c67687789e9
4172e918-a3dc-5acb-8ddc-1fe331d5d87c,39f62b833e4cf126,UFC Fight Night: Vettori vs. Dolidze 2,2025-03-15,"Las Vegas, Nevada, USA",13,http://www.ufcstats.com/event-details/39f62b833e4cf126
aacea972-eb7d-5173-a673-ac70c348fe3e,cc2ad11b1f9d818b,UFC Fight Night: Edwards vs. Brady,2025-03-22,"London, England, United Kingdom",13,http://www.ufcstats.com/event-details/cc2ad11b1f9d818b
af4e95b9-0768-535f-9970-d60d372bdfb5,0f7210aa8d61af8d,UFC Fight Night: Moreno vs. Erceg,2025-03-29,"Mexico City, Distrito Federal, Mexico",12,http://www.ufcstats.com/event-details/0f7210aa8d61af8d
32e23e4d-f46d-518c-a0d5-72e8c0f0ad0f,86b30a86664cb6e4,UFC Fight Night: Emmett vs. Murphy,2025-04-05,"Las Vegas, Nevada, USA",12,http://www.ufcstats.com/event-details/86b30a86664cb6e4
c5c1340a-a9fd-5b81-9760-62cdbf38b349,22f4b6cb6b1bd7fd,UFC 314: Volkanovski vs. Lopes,2025-04-12,"Miami, Florida, USA",13,http://www.ufcstats.com/event-details/22f4b6cb6b1bd7fd
8424a772-20c1-563c-8517-06e5603fbff3,b2e3aca4cd363477,UFC Fight Night: Machado Garry vs. Prates,2025-04-26,"Kansas City, Missouri, USA",14,http://www.ufcstats.com/event-details/b2e3aca4cd363477
cc56d58a-12fb-58dc-9302-ca7e070cf9db,de20ffb3fc2e7629,UFC Fight Night: Sandhagen vs. Figueiredo,2025-05-03,"Des Moines, Iowa, USA",12,http://www.ufcstats.com/event-details/de20ffb3fc2e7629
e5181da5-83c8-5a8a-833b-c46a16d8fb16,118463dd8db16e7f,UFC 315: Muhammad vs. Della Maddalena,2025-05-10,"Montreal, Quebec, Canada",12,http://www.ufcstats.com/event-details/118463dd8db16e7f
b01ce323-74a3-5827-aab1-38eddf768d2e,8ad022dd81224f61,UFC Fight Night: Burns vs. Morales,2025-05-17,"Las Vegas, Nevada, USA",11,http://www.ufcstats.com/event-details/8ad022dd81224f61
a2bdcbba-d37a-5ee8-8b87-8a3da367a1dd,2f04c4183523be2e,Road to UFC 4.1 + 4.2,2025-05-22,"Shanghai, Hebei, China",10,http://www.ufcstats.com/event-details/2f04c4183523be2e
b8768014-d8e8-526f-bab4-c4e2f57c061f,1ce7998e0a215caa,Road to UFC 4.3 + 4.4,2025-05-23,"Shanghai, Hebei, China",10,http://www.ufcstats.com/event-details/1ce7998e0a215caa
a4a73cf3-210d-58f2-8907-7f38bb89e24f,2a898bf9fb7710b3,UFC Fight Night: Blanchfield vs. Barber,2025-05-31,"Las Vegas, Nevada, USA",9,http://www.ufcstats.com/event-details/2a898bf9fb7710b3
72e84ccc-51de-5bee-8a44-71900f441adf,18c49685296c60e6,UFC 316: Dvalishvili vs. O'Malley 2,2025-06-07,"Newark, New Jersey, USA",13,http://www.ufcstats.com/event-details/18c49685296c60e6
1ddebbd2-b02e-56e5-9dd9-2aaef0421d02,de277a4abcfeea46,UFC Fight Night: Usman vs. Buckley,2025-06-14,"Atlanta, Georgia, USA",13,http://www.ufcstats.com/event-details/de277a4abcfeea46
9ae13274-e8f5-5b43-b4d7-f05aaa18f3c3,400c7b43c86d27d3,UFC Fight Night: Hill vs. Rountree Jr.,2025-06-21,"Baku, Azerbaijan",12,http://www.ufcstats.com/event-details/400c7b43c86d27d3
a8b1edeb-c116-57f3-8035-feaa86aa7671,66766984842c13dc,UFC 317: Topuria vs. Oliveira,2025-06-28,"Las Vegas, Nevada, USA",11,http://www.ufcstats.com/event-details/66766984842c13dc
5e643b7a-2f4c-5b25-9fa9-89fad1a71844,7b03d9df5910917d,UFC Fight Night: Lewis vs. Teixeira,2025-07-12,"Nashville, Tennessee, USA",12,http://www.ufcstats.com/event-details/7b03d9df5910917d
cd2da267-b53b-5819-9eaa-82241d169021,b8e2f10efb6eca85,UFC 318: Holloway vs. Poirier 3,2025-07-19,"New Orleans, Louisiana, USA",14,http://www.ufcstats.com/event-details/b8e2f10efb6eca85
4664802a-28b1-5831-b44d-ed82d5a54388,28d8638ea0a71908,UFC Fight Night: Whittaker vs. De Ridder,2025-07-26,"Abu Dhabi, Abu Dhabi, United Arab Emirates",12,http://www.ufcstats.com/event-details/28d8638ea0a71908
ee922e36-24c7-587f-896b-38e69b1bab82,f2c934689243fe4e,UFC Fight Night: Taira vs. Park,2025-08-02,"Las Vegas, Nevada, USA",12,http://www.ufcstats.com/event-details/f2c934689243fe4e
dbe1c7e3-9923-505a-9fb6-40a6f141823e,6cd3dfc54f01287f,UFC Fight Night: Dolidze vs. Hernandez,2025-08-09,"Las Vegas, Nevada, USA",12,http://www.ufcstats.com/event-details/6cd3dfc54f01287f
20b5d249-724b-5d22-b469-4f6e52eb8a61,47b9e0e7703a4868,DWCS 9.1,2025-08-12,"Las Vegas, Nevada, USA",5,http://www.ufcstats.com/event-details/47b9e0e7703a4868
44d79b00-479f-5b72-9349-74c4f243181f,421ccfc6ddb17958,UFC 319: Du Plessis vs. Chimaev,2025-08-16,"Chicago, Illinois, USA",12,http://www.ufcstats.com/event-details/421ccfc6ddb17958
b6bf9a02-2994-51cc-8d51-a27389bc2b8a,edfe95e3c33a4bf8,DWCS 9.2,2025-08-19,"Las Vegas, Nevada, USA",5,http://www.ufcstats.com/event-details/edfe95e3c33a4bf8
24f7648e-51a2-5c34-9d01-97085e5bfd29,d9e3743bae8d703d,Road to UFC 4.5 + 4.6,2025-08-22,"Shanghai, Hebei, China",11,http://www.ufcstats.com/event-details/d9e3743bae8d703d
3233c7b3-2f03-5918-817a-682359be0a51,754968e325d6f60d,UFC Fight Night: Walker vs. Zhang,2025-08-23,"Shanghai, Hebei, China",12,http://www.ufcstats.com/event-details/754968e325d6f60d
189e8e7f-1dff-5cf6-a18a-717a89e2ffac,5fd834edd92c9e50,DWCS 9.3,2025-08-26,"Las Vegas, Nevada, USA",5,http://www.ufcstats.com/event-details/5fd834edd92c9e50
c69c4dd5-79ac-50cb-93ce-73908d4d08bc,0b534765dca35e71,DWCS 9.4,2025-09-02,"Las Vegas, Nevada, USA",5,http://www.ufcstats.com/event-details/0b534765dca35e71
5897d359-81a6-5e2e-bb8e-b8d330f1971a,6e380a4d73ab4f0e,UFC Fight Night: Imavov vs. Borralho,2025-09-06,"Paris, Ile-de-France, France",13,http://www.ufcstats.com/event-details/6e380a4d73ab4f0e
74e70de0-5ac9-5186-98ed-fa87571822ca,a993ef2dd36cea5f,DWCS 9.5,2025-09-09,"Las Vegas, Nevada, USA",5,http://www.ufcstats.com/event-details/a993ef2dd36cea5f
4872348c-a0aa-5b5b-ad1c-9d9fbfb6cf65,5efaaf313b652dd7,UFC Fight Night: Lopes vs. Silva,2025-09-13,"San Antonio, Texas, USA",14,http://www.ufcstats.com/event-details/5efaaf313b652dd7
0a533a3a-e765-59c6-91d1-b6d88a80670d,99c80d2bd5dbe5a9,DWCS 9.6,2025-09-16,"Las Vegas, Nevada, USA",5,http://www.ufcstats.com/event-details/99c80d2bd5dbe5a9
25e483b7-e71a-5010-bc6c-ddd1e5bbd24d,160b931119c1bf91,DWCS 9.7,2025-09-23,"Las Vegas, Nevada, USA",5,http://www.ufcstats.com/event-details/160b931119c1bf91
9d675b9a-f2f6-58a2-935f-c0c074530ffd,ed220e87bef0cc64,UFC Fight Night: Ulberg vs. Reyes,2025-09-27,"Perth, Western Australia, Australia",12,http://www.ufcstats.com/event-details/ed220e87bef0cc64
8f8e1221-1844-581e-9df5-9c03616434f4,25b31165758402dd,DWCS 9.8,2025-09-30,"Las Vegas, Nevada, USA",5,http://www.ufcstats.com/event-details/25b31165758402dd
79840b80-d457-5fa7-b942-54ee9a81ccc1,8944a0f9b2f0ce6d,UFC 320: Ankalaev vs. Pereira 2,2025-10-04,"Las Vegas, Nevada, USA",14,http://www.ufcstats.com/event-details/8944a0f9b2f0ce6d
